271	MUSTANG	MUSTANG HS	534	349	46	49	16	40	0	34	261	273	4	35.3843	-97.7258
272	NAVAJO	NAVAJO HS	40	34	2	0	0	4	0	0	24	16	0	34.7406	-99.2298
273	NEW LIMA	NEW LIMA HS	17	7	0	4	2	2	0	2	8	9	0	35.1717	-96.5922
274	NEWCASTLE	NEWCASTLE HS	83	40	7	34	0	0	0	2	51	32	2	35.2482	-97.6013
275	NEWKIRK	NEWKIRK HS	44	34	0	10	0	0	0	0	25	19	0	36.8758	-97.0623
276	NINNEKAH	SENIOR HS	7	7	0	0	0	0	0	0	5	2	0	34.9481	-97.9221
277	NOBLE	NOBLE HS	150	121	4	19	4	0	2	0	79	71	0	35.1487	-97.3726
278	NORMAN	NORMAN HS	456	307	43	31	34	10	0	31	237	219	22	35.2192	-97.4564
279	NORMAN	NORMAN NORTH HS	551	388	46	37	19	13	2	46	270	281	13	35.2433	-97.4482
280	NOWATA	NOWATA HS	29	16	0	13	0	0	0	0	16	13	0	36.6976	-95.6459
281	OAKS-MISSION	OAKS-MISSION HS	14	4	0	10	0	0	0	0	7	7	0	36.1662	-94.8551
282	OILTON	OILTON HS	15	13	0	2	0	0	0	0	7	8	0	36.0824	-96.5797
283	OKARCHE	OKARCHE HS	22	22	0	0	0	0	0	0	8	14	0	35.7269	-97.9843
284	OKAY	OKAY HS	29	10	0	19	0	0	0	0	13	16	0	35.8658	-95.3063
285	OKEENE	OKEENE SR HS	17	13	4	0	0	0	0	0	7	10	2	36.1186	-98.3159
286	OKEMAH	OKEMAH HS	69	34	2	28	5	0	0	0	34	35	0	35.4272	-96.3029
287	OKLAHOMA CITY	CAPITOL HILL HS	171	19	130	7	13	2	0	0	82	89	31	35.4277	-97.5215
288	OKLAHOMA CITY	CLASSEN HS OF ADVANCED STUDIES	136	67	16	7	22	22	0	2	54	82	0	35.4882	-97.5328
289	OKLAHOMA CITY	DOUGLASS HS	56	2	2	0	52	0	0	0	25	31	2	35.4754	-97.4752
290	OKLAHOMA CITY	JOHN MARSHALL HS	28	5	4	0	19	0	0	0	12	16	2	35.5935	-97.5871
291	OKLAHOMA CITY	NORTHEAST HS	56	2	2	2	46	4	0	0	24	32	0	35.5016	-97.4931
292	OKLAHOMA CITY	NORTHWEST CLASSEN HS	141	22	61	4	34	13	0	7	69	72	25	35.4986	-97.5633
293	OKLAHOMA CITY	OKLAHOMA CENTENNIAL HS	26	2	4	2	16	2	0	0	12	14	2	35.5734	-97.4958
294	OKLAHOMA CITY	SOUTHEAST HS	181	34	112	7	22	4	2	0	73	108	2	35.4122	-97.5097
295	OKLAHOMA CITY	STAR SPENCER HS	49	7	4	2	34	0	0	2	23	26	0	35.5013	-97.3818
296	OKLAHOMA CITY	U. S. GRANT HS	286	22	229	10	16	7	0	2	141	145	70	35.4155	-97.5447
297	OKLAHOMA UNION	OKLAHOMA UNION HS	35	22	0	13	0	0	0	0	16	19	0	36.921	-95.6312
298	OKMULGEE	OKMULGEE HS	46	19	0	5	22	0	0	0	24	22	0	35.6263	-95.9759
299	OKTAHA	OKTAHA HS	38	16	0	22	0	0	0	0	16	22	0	35.5771	-95.4722
300	OLIVE	OLIVE HS	9	7	0	2	0	0	0	0	4	5	0	36.0278	-96.4806
301	OLUSTEE	OLUSTEE HS	9	0	7	0	0	2	0	0	7	2	4	34.5472	-99.4185
302	OOLOGAH-TALALA	OOLOGAH-TALALA HS	137	70	4	49	0	7	0	7	67	70	4	36.456	-95.7119
303	OWASSO	OWASSO HS	536	376	37	88	16	13	2	4	240	296	2	36.28	-95.8285
304	PADEN	PADEN HS	27	19	2	4	2	0	0	0	15	12	0	35.5035	-96.5702
305	PANAMA	PANAMA HS	42	25	0	13	2	2	0	0	26	16	0	35.1748	-94.67
306	PAOLI	PAOLI HS	19	13	4	2	0	0	0	0	10	9	0	34.8283	-97.262
307	PAULS VALLEY	PAULS VALLEY HS	75	43	7	19	2	4	0	0	32	43	2	34.7472	-97.2164
308	PAWHUSKA	PAWHUSKA HS	34	10	2	22	0	0	0	0	18	16	0	36.6744	-96.3304
309	PAWNEE	PAWNEE HS	43	28	0	13	2	0	0	0	25	18	0	36.3329	-96.8048
310	PERKINS-TRYON	PERKINS-TRYON HS	75	55	0	16	4	0	0	0	30	45	0	35.9855	-97.0697
311	PERRY	PERRY HS	83	70	0	7	4	0	2	0	41	42	0	36.2894	-97.2918
312	PIEDMONT	PIEDMONT HS	187	121	16	31	7	10	0	2	99	88	0	35.654	-97.7573
313	PIONEER-PLEASANT VALE	PIONEER-PLEASANT VALE HS	30	25	5	0	0	0	0	0	16	14	0	36.2752	-97.7836
314	PITTSBURG	PITTSBURG HS	9	7	0	2	0	0	0	0	2	7	0	34.7144	-95.8542
315	PLAINVIEW	PLAINVIEW HS	88	61	7	4	2	4	0	10	36	52	0	34.1593	-97.1763
316	POCOLA	POCOLA HS	23	16	0	0	0	0	0	7	13	10	0	35.2604	-94.4706
317	PONCA CITY	PONCA CITY HS	214	148	22	13	4	2	0	25	99	115	0	36.7153	-97.0771
318	POND CREEK-HUNTER	POND CREEK-HUNTER HS	33	25	0	4	0	2	0	2	18	15	0	36.6687	-97.797
319	PORTER CONSOLIDATED	PORTER CONSOLIDATED HS	65	25	4	13	10	0	0	13	28	37	2	35.8695	-95.5223
320	PORUM	PORUM HS	20	10	0	10	0	0	0	0	16	4	0	35.3613	-95.2684
321	POTEAU	POTEAU HS	146	70	19	25	2	2	0	28	81	65	0	35.0629	-94.6246
322	PRAGUE	PRAGUE HS	56	43	2	7	2	0	0	2	24	32	0	35.4877	-96.7008
323	PRESTON	PRESTON HS	35	13	2	4	4	0	2	10	16	19	0	35.7089	-95.9912
324	PRUE	PRUE HS	18	7	2	7	2	0	0	0	9	9	0	36.2536	-96.2668
325	PRYOR	PRYOR HS	112	61	2	49	0	0	0	0	48	64	0	36.2913	-95.3052
326	PURCELL	PURCELL HS	94	61	10	13	0	0	0	10	53	41	2	34.9893	-97.3672
327	PUTNAM CITY	PUTNAM CITY HS	292	94	61	4	85	22	4	22	134	158	7	35.5215	-97.6063
328	PUTNAM CITY	PUTNAM CITY NORTH HS	344	178	25	7	76	37	2	19	146	198	4	35.5892	-97.635
329	PUTNAM CITY	PUTNAM CITY WEST HS	301	100	100	13	64	2	0	22	159	142	22	35.4921	-97.6617
330	QUAPAW	QUAPAW HS	29	22	0	7	0	0	0	0	16	13	0	36.9584	-94.7907
331	QUINTON	QUINTON HS	29	19	0	10	0	0	0	0	10	19	0	35.1262	-95.3662
332	RATTAN	RATTAN HS	28	10	2	16	0	0	0	0	13	15	0	34.199	-95.4214
333	RED OAK	RED OAK HS	0	0	0	0	0	0	0	0	0	0	0	34.9551	-95.0794
334	REYDON	REYDON HS	9	7	0	2	0	0	0	0	7	2	0	35.6558	-99.9207
335	RINGLING	RINGLING HS	32	25	0	7	0	0	0	0	19	13	0	34.1857	-97.5941
336	RINGWOOD	RINGWOOD HS	30	19	7	4	0	0	0	0	15	15	4	36.3816	-98.2474
337	RIPLEY	RIPLEY HS	27	7	0	16	2	2	0	0	12	15	0	36.0145	-96.9025
338	ROCK CREEK	ROCK CREEK HS	25	19	4	2	0	0	0	0	10	15	0	34.0191	-96.1429
339	ROFF	ROFF HS	16	16	0	0	0	0	0	0	5	11	0	34.6282	-96.8403
340	ROLAND	ROLAND HS	115	58	10	16	7	2	0	22	55	60	0	35.4172	-94.5199
341	RUSH SPRINGS	RUSH SPRINGS HS	43	43	0	0	0	0	0	0	26	17	0	34.7833	-97.9615
342	RYAN	RYAN HS	19	13	4	2	0	0	0	0	9	10	0	34.025	-97.9506
343	SALINA	SALINA HS	39	10	2	25	0	0	0	2	18	21	0	36.3022	-95.1502
344	SALLISAW	SALLISAW HS	122	52	7	61	2	0	0	0	68	54	2	35.4509	-94.8197
345	SAND SPRINGS	CHARLES PAGE HS	340	250	4	73	13	0	0	0	176	164	4	36.1432	-96.103
346	SANTA FE SOUTH HS (CHARTER)	SANTA FE SOUTH HS	97	2	91	0	4	0	0	0	49	48	40	35.4264	-97.5056
347	SAPULPA	SAPULPA HS	270	181	0	58	16	4	4	7	123	147	4	35.9981	-96.0969
348	SASAKWA	SASAKWA HS	16	5	0	7	0	0	0	4	12	4	0	34.9503	-96.524
349	SAVANNA	SAVANNA HS	40	19	2	19	0	0	0	0	25	15	0	34.8472	-95.8375
350	SAYRE	SAYRE HS	26	22	2	0	0	2	0	0	10	16	0	35.3104	-99.6302
351	SCHULTER	SCHULTER HS	7	5	2	0	0	0	0	0	0	7	0	35.5141	-95.9593
352	SEILING	SEILING SR HS	26	22	2	2	0	0	0	0	13	13	0	36.1467	-98.9204
353	SEMINOLE	SEMINOLE HS	95	46	4	22	7	0	0	16	58	37	0	35.2288	-96.6788
354	SENTINEL	BLANCHE THOMAS HS	24	16	4	2	0	2	0	0	10	14	4	35.1558	-99.1702
355	SEQUOYAH	SEQUOYAH HS	106	52	2	46	0	4	0	2	52	54	0	36.3733	-95.5597
356	SHARON-MUTUAL	SHARON-MUTUAL HS	20	16	0	4	0	0	0	0	10	10	0	36.2296	-99.1726
357	SHATTUCK	SHATTUCK HS	15	13	2	0	0	0	0	0	5	10	0	36.2711	-99.8836
358	SHAWNEE	SHAWNEE HS	218	115	16	31	10	4	2	40	86	132	2	35.3414	-96.9378
359	SHIDLER	SHIDLER HS	18	7	0	7	0	0	0	4	12	6	0	36.7819	-96.6642
360	SILO	SILO HS	19	13	0	4	2	0	0	0	7	12	0	34.0384	-96.4765
361	SKIATOOK	SKIATOOK HS	142	88	2	46	4	0	0	2	74	68	0	36.3656	-96.0165
362	SMITHVILLE	SMITHVILLE HS	17	10	0	7	0	0	0	0	7	10	0	34.4705	-94.6448
363	SNYDER	SNYDER HS	20	16	0	2	2	0	0	0	8	12	0	34.657	-98.9511
364	SOPER	SOPER HS	15	8	0	7	0	0	0	0	2	13	0	34.0361	-95.699
365	SOUTH COFFEYVILLE	SOUTH COFFEYVILLE HS	14	10	0	4	0	0	0	0	10	4	0	36.9943	-95.6128
366	SPERRY	SPERRY HS	57	28	7	22	0	0	0	0	27	30	0	36.2975	-95.9966
367	SPIRO	SPIRO HS	52	28	2	7	13	2	0	0	25	27	0	35.2395	-94.6304
368	SPRINGER	SPRINGER HS	9	5	0	2	0	0	0	2	2	7	0	34.3124	-97.1421
369	STERLING	STERLING HS	22	16	0	2	0	0	0	4	10	12	0	34.7458	-98.1721
370	STIGLER	STIGLER HS	60	31	4	19	4	2	0	0	31	29	0	35.2587	-95.1275
371	STILLWATER	STILLWATER HS	299	211	19	7	13	16	2	31	144	155	10	36.1356	-97.0621
372	STILWELL	STILWELL HS	171	55	13	103	0	0	0	0	84	87	13	35.8103	-94.6469
373	STONEWALL	STONEWALL HS	20	13	0	5	0	0	0	2	10	10	0	34.6476	-96.5293
374	STRATFORD	STRATFORD HS	29	19	0	10	0	0	0	0	13	16	0	34.7988	-96.9595
375	STRINGTOWN	STRINGTOWN HS	23	7	0	16	0	0	0	0	7	16	0	34.4656	-96.0528
376	STROTHER	STROTHER HS	24	16	2	4	0	0	0	2	12	12	0	35.3634	-96.5858
377	STROUD	STROUD HS	56	43	0	7	4	2	0	0	23	33	0	35.754	-96.6546
378	STUART	STUART HS	13	7	0	4	0	0	0	2	4	9	0	34.8978	-96.1009
379	SULPHUR	SULPHUR HS	92	58	7	25	0	0	0	2	48	44	2	34.5081	-96.9781
380	SWEETWATER	SWEETWATER HS	2	2	0	0	0	0	0	0	0	2	0	35.4052	-99.9115
381	TAHLEQUAH	TAHLEQUAH HS	251	73	40	124	2	2	0	10	125	126	46	35.9199	-94.98
382	TALIHINA	TALIHINA HS	60	31	2	19	4	0	4	0	31	29	0	34.7558	-95.0431
383	TALOGA	TALOGA HS	4	4	0	0	0	0	0	0	2	2	0	36.0385	-98.9696
384	TECUMSEH	TECUMSEH HS	99	79	0	13	7	0	0	0	54	45	0	35.2662	-96.9466
385	TEXHOMA	TEXHOMA HS	8	4	2	0	0	0	0	2	6	2	2	36.5072	-101.7871
386	THACKERVILLE	THACKERVILLE HS	2	2	0	0	0	0	0	0	2	0	0	33.7961	-97.142
387	THOMAS-FAY-CUSTER UNIFIED DIST	THOMAS-FAY-CUSTER UNIFIED HS	31	22	2	5	2	0	0	0	20	11	0	35.7523	-98.7474
388	TIMBERLAKE	TIMBERLAKE HS	12	10	0	0	2	0	0	0	7	5	0	36.5488	-98.2703
389	TIPTON	TIPTON HS	27	16	7	2	2	0	0	0	17	10	0	34.4983	-99.1409
390	TISHOMINGO	TISHOMINGO HS	58	40	0	16	2	0	0	0	16	42	0	34.2296	-96.6615
391	TONKAWA	TONKAWA HS	41	31	4	4	2	0	0	0	20	21	0	36.6819	-97.3047
392	TULSA	BOOKER T. WASHINGTON HS	362	130	61	16	115	10	2	28	161	201	0	36.188	-95.9708
393	TULSA	CENTRAL HS	116	10	7	7	82	0	0	10	58	58	4	36.1629	-96.0264
394	TULSA	DANIEL WEBSTER HS	29	13	0	7	7	0	0	2	14	15	0	36.106	-96.015
395	TULSA	EAST CENTRAL HS	219	31	106	10	49	16	0	7	111	108	13	36.1461	-95.84
396	TULSA	MCLAIN HS FOR SCIENCE AND TECH	77	7	7	7	52	2	0	2	40	37	7	36.2252	-95.9742
397	TULSA	MEMORIAL HS	168	64	25	16	40	2	2	19	87	81	4	36.0788	-95.9146
398	TULSA	NATHAN HALE HS	211	49	82	22	43	2	0	13	115	96	25	36.1323	-95.897
399	TULSA	THOMAS EDISON PREPARATORY HS	261	145	16	22	58	4	0	16	135	126	0	36.1034	-95.9473
400	TULSA	TRAICE HS	0	0	0	0	0	0	0	0	0	0	0	36.2127	-95.95
401	TULSA	TULSA MET HS	27	4	10	2	7	0	0	4	14	13	2	36.1844	-95.9083
402	TULSA	WILL ROGERS COLLEGE HS	143	43	40	10	37	0	0	13	64	79	0	36.1535	-95.9332
403	TUPELO	TUPELO HS	20	10	0	8	0	0	0	2	7	13	0	34.6037	-96.4257
404	TURNER	TURNER HS	22	16	2	4	0	0	0	0	6	16	0	33.9395	-97.3197
405	TURPIN	TURPIN HS	17	10	7	0	0	0	0	0	10	7	0	36.865	-100.8818
406	TUSHKA	TUSHKA HS	49	31	2	16	0	0	0	0	22	27	0	34.3173	-96.1662
407	TUTTLE	TUTTLE HS	97	76	2	13	0	4	0	2	50	47	0	35.2849	-97.8111
408	TYRONE	TYRONE HS	22	16	4	0	0	0	0	2	12	10	0	36.9587	-101.0685
409	UNION	UNION HS	871	409	160	43	115	76	4	64	407	464	25	36.0666	-95.8707
410	UNION CITY	UNION CITY HS	23	19	4	0	0	0	0	0	13	10	4	35.3923	-97.9422
411	VALLIANT	VALLIANT HS	74	49	2	19	4	0	0	0	42	32	0	34.0049	-95.0864
412	VANOSS	VANOSS HS	11	7	0	2	0	0	2	0	6	5	0	34.7591	-96.8682
413	VARNUM	VARNUM HS	17	11	2	4	0	0	0	0	13	4	0	35.1769	-96.6879
414	VELMA-ALMA	VELMA-ALMA HS	26	22	0	0	0	0	0	4	19	7	0	34.4552	-97.6736
415	VERDEN	VERDEN HS	31	19	4	4	2	0	0	2	16	15	0	35.082	-98.0857
416	VERDIGRIS	VERDIGRIS HS	88	52	4	22	4	4	0	2	43	45	0	36.2248	-95.6891
417	VIAN	VIAN HS	48	22	0	22	4	0	0	0	27	21	0	35.4955	-94.9735
418	VICI	VICI HS	25	25	0	0	0	0	0	0	8	17	4	36.1469	-99.3017
419	VINITA	VINITA HS	85	43	0	40	2	0	0	0	43	42	0	36.6551	-95.1639
420	WALTERS	WALTERS HS	58	40	4	10	0	0	0	4	32	26	0	34.3546	-98.3087
421	WANETTE	WANETTE HS	18	4	0	4	0	0	0	10	9	9	0	34.9662	-97.0275
422	WAPANUCKA	WAPANUCKA HS	20	10	2	4	2	2	0	0	12	8	2	34.3706	-96.4238
423	WARNER	WARNER HS	60	25	2	31	2	0	0	0	30	30	0	35.5012	-95.3047
424	WASHINGTON	WASHINGTON HS	75	64	2	7	0	2	0	0	39	36	0	35.0531	-97.483
425	WATONGA	WATONGA HS	40	22	7	2	2	0	0	7	18	22	0	35.8568	-98.4105
426	WATTS	WATTS HS	37	7	4	13	0	0	0	13	20	17	2	36.1102	-94.5714
427	WAUKOMIS	WAUKOMIS HS	22	16	0	2	0	0	0	4	9	13	0	36.2753	-97.9009
428	WAURIKA	WAURIKA HS	30	22	2	4	0	0	0	2	16	14	0	34.1735	-97.9935
429	WAYNE	WAYNE HS	39	22	7	10	0	0	0	0	18	21	2	34.9171	-97.3187
430	WAYNOKA	WAYNOKA HS	17	13	2	2	0	0	0	0	7	10	0	36.5913	-98.8699
431	WEATHERFORD	WEATHERFORD HS	111	76	19	4	4	4	0	4	51	60	2	35.5413	-98.6928
432	WEBBERS FALLS	WEBBERS FALLS HS	24	10	0	10	0	2	0	2	17	7	0	35.5086	-95.13
433	WELCH	WELCH HS	11	4	0	7	0	0	0	0	4	7	0	36.8704	-95.0979
434	WELEETKA	WELEETKA HS	19	7	0	10	0	0	0	2	4	15	0	35.3391	-96.1348
435	WELLSTON	WELLSTON HS	37	31	2	4	0	0	0	0	21	16	0	35.6902	-97.0638
436	WESTERN HEIGHTS	WESTERN HEIGHTS HS	143	55	46	10	25	7	0	0	76	67	43	35.4218	-97.6597
437	WESTVILLE	WESTVILLE HS	90	31	2	37	2	2	0	16	44	46	0	35.989	-94.5729
438	WETUMKA	WETUMKA HS	25	13	0	10	2	0	0	0	12	13	0	35.2339	-96.2364
439	WEWOKA	WEWOKA HS	37	19	0	10	4	0	0	4	20	17	0	35.1475	-96.4965
440	WHITESBORO	WHITESBORO HS	12	10	0	2	0	0	0	0	2	10	0	34.6913	-94.8871
441	WILBURTON	WILBURTON HS	75	46	2	25	0	0	0	2	33	42	0	34.9257	-95.324
442	WILSON (RURAL)	WILSON HS	14	7	0	7	0	0	0	0	4	10	0	35.5084	-96.0358
443	WILSON	WILSON HS	25	10	2	7	2	2	0	2	12	13	0	34.1661	-97.4192
444	WISTER	WISTER HS	35	25	0	10	0	0	0	0	16	19	0	34.9696	-94.7241
445	WOODLAND	WOODLAND HS	33	13	0	16	4	0	0	0	15	18	0	36.5714	-96.7087
446	WOODWARD	WOODWARD HS	132	88	31	5	0	4	0	4	61	71	2	36.4209	-99.3944
447	WRIGHT CITY	WRIGHT CITY HS	28	16	0	10	2	0	0	0	15	13	0	34.065	-95.0048
448	WYANDOTTE	WYANDOTTE HS	44	22	4	16	0	2	0	0	20	24	0	36.7927	-94.7269
449	WYNNEWOOD	WYNNEWOOD HS	37	25	0	2	10	0	0	0	21	16	0	34.6441	-97.1626
450	WYNONA	WYNONA HS	8	4	0	4	0	0	0	0	4	4	0	36.5489	-96.3284
451	YALE	YALE HS	21	10	7	4	0	0	0	0	12	9	0	36.1166	-96.6958
452	YARBROUGH	YARBROUGH HS	6	2	4	0	0	0	0	0	2	4	0	36.593	-101.6393
453	YUKON	YUKON HS	531	400	49	28	19	22	0	13	243	288	4	35.5	-97.7585
